#QM    interpInQMgrid400k    MM
1.483071 22.912651 0.549952
0.010027 -10.662358 -0.038279
-0.981875 -18.066128 -0.314627
-0.086840 34.605766 0.092082
-0.141550 16.883287 -0.132191
-0.324397 -13.742741 -0.127469
0.078868 -9.970952 0.059410
0.597594 2.105450 0.361755
0.088160 36.136324 -0.119691
-1.663286 26.766689 -0.650395
-1.831514 5.544842 -0.856477
0.011227 38.711986 -0.084448
0.167877 -11.522635 0.236904
-1.994753 7.338328 -0.454915
0.259923 -8.459356 0.182739
0.575227 -9.822304 0.312461
-0.516887 -2.997025 -0.247699
-0.967731 -46.070830 -0.290743
0.939116 -17.086801 0.550725
-0.591006 7.791532 -0.018387
-0.104940 42.099601 0.234913
0.427585 53.078002 -0.655310
1.020676 -21.163123 1.038809
2.459801 62.314171 1.137935
-2.428823 -1.075144 -0.928150
-0.869135 -18.552421 -0.226395
-0.249345 21.049122 -0.202275
-0.616126 -36.060534 -0.418450
2.201228 22.156487 0.877624
-0.011741 8.676823 0.021330
0.135056 -2.480666 0.126487
-0.126983 -17.594419 -0.099648
-0.271028 -25.851314 0.004239
-1.182988 14.671864 -0.508895
-0.072832 9.754622 -0.065569
0.963417 -26.674262 0.783839
1.065374 -1.346009 0.618183
0.824866 30.719486 0.473397
-0.098144 38.815227 -0.115725
-1.931606 -21.984958 -1.022841
0.176799 13.374361 0.061395
0.243135 29.286841 0.127261
0.282796 31.026437 0.219842
1.589776 -27.997114 1.009163
1.204260 45.328798 0.591815
-2.151892 -6.022803 -0.609987
1.564226 -9.360405 0.787299
-0.183640 15.825926 -0.120078
-0.615633 -23.086087 -0.322082
0.116727 12.183954 0.139160
0.008679 -33.151778 -0.216287
-0.509284 11.540483 -0.439918
-0.468081 2.251575 -0.043757
1.642698 -7.728091 0.531682
2.130149 38.511790 1.113794
0.204070 -24.911507 -0.103765
12.419794 61.595815 3.938053
-3.450058 20.827259 -0.263874
-1.593796 -51.876215 0.760597
-0.498061 76.412627 0.446616
1.300450 13.165404 0.509756
1.855635 10.993163 1.144983
-0.012464 -21.708838 -0.017075
0.063919 5.152444 0.022241
0.103088 3.689359 0.038099
-0.124293 -7.714493 -0.053835
-0.096986 10.958439 -0.050887
0.214371 -20.160215 0.031764
0.081412 12.922470 0.062299
-0.119878 5.085895 -0.071665
0.063103 -9.416153 0.002963
1.495904 -24.104960 0.739962
0.652344 -36.920450 0.430244
-0.816733 1.639379 -0.480711
-0.870639 23.304091 -0.384568
-0.448686 -9.149857 -0.123059
0.182403 -2.101762 0.137711
-0.440689 18.598540 -0.208721
-0.426694 18.419263 -0.321431
0.543673 15.493814 0.277618
-0.549482 10.053501 -0.368793
0.449978 -0.812827 0.215501
-0.259583 -9.572716 -0.120645
0.987913 1.876585 0.577821
1.233660 1.556811 0.561366
0.238277 -48.403094 0.055993
0.186361 25.128846 0.092337
0.049229 3.167041 -0.005178
0.321627 -27.527916 0.057984
3.610059 -12.153990 0.618613
4.734056 -63.016401 1.503809
-3.109128 18.207150 -1.225818
0.138913 38.857229 0.111349
1.253014 9.699350 0.752743
-0.468124 -4.006334 -0.266681
-0.823506 -1.424129 -0.566654
0.257805 28.138227 0.311035
1.008838 -47.898195 0.333718
-1.065923 -14.546404 -0.284047
-0.332553 -23.278909 -0.209035
-0.329448 38.402016 -0.063239
-0.180230 -27.613274 -0.044103
-0.327014 -1.194394 -0.203169
-0.364341 9.305533 -0.196699
-0.068993 -0.325538 -0.038243
0.004335 -20.525623 0.027917
0.322859 -0.151308 0.119556
0.031688 15.852152 0.008178
-0.045229 14.822492 -0.002984
0.119322 13.948429 0.067646
0.082362 -6.687921 0.096621
0.069518 -2.004272 0.077001
-0.079104 9.004692 -0.013851
-1.281955 -28.957653 -0.617300
-0.022415 10.981943 0.214102
0.092062 29.340271 0.140191
0.496103 -1.727677 0.243237
-0.101536 -1.456832 -0.080618
0.103760 -13.143252 0.104959
0.774973 16.420999 0.348713
-0.640831 -25.795240 -0.603219
-0.550793 49.151257 -0.168240
0.467463 -11.406155 0.243302
-1.626531 28.985587 -0.331496
-0.428479 45.646105 -0.180998
0.374617 18.961330 0.068658
-0.486889 -20.710776 -0.309578
-0.772116 -16.611610 -0.406060
-3.251326 57.331299 -1.293991
-1.568489 32.913849 -0.153111
1.335124 -13.802959 0.809707
-1.118780 5.801573 -0.479183
0.250600 -44.410156 0.056446
0.309707 15.210953 0.384113
-2.234214 -13.061978 -1.757051
2.689201 24.750343 -0.120537
-2.058325 71.032645 -1.253780
-0.056755 8.585523 -0.028094
-0.143117 -18.307409 -0.122931
0.358049 18.711312 0.258038
-0.037657 -7.221063 -0.031189
-0.091298 -5.185296 -0.087276
-0.005608 7.157934 -0.003309
0.870474 -13.188997 0.758513
-1.584018 -24.937163 -0.678892
-1.200089 -38.639717 -0.583694
-0.343441 19.748888 -0.099054
0.409781 15.121274 0.169208
0.380724 1.112859 0.254241
2.133622 25.138862 0.721886
4.505937 -33.768359 1.096397
2.222905 52.866094 1.203706
0.109488 -5.225792 -0.002972
0.074852 15.570330 0.029697
0.019109 -13.516632 0.106365
-3.418790 -50.617128 -1.001885
0.430103 -29.923704 0.244915
-0.574409 -20.812267 -0.268316
0.375685 46.757466 0.097256
-0.236600 3.929046 0.143045
-2.449877 6.706511 -1.084442
-0.903055 23.325711 -0.672614
-0.044397 43.772169 0.134934
1.242465 33.203393 0.572812
-0.090401 -10.707470 -0.102228
-0.009067 11.905387 -0.028372
-0.008287 -12.594465 -0.058240
-0.019306 18.990460 -0.002028
0.104374 14.278783 -0.026069
0.843804 -21.519321 0.327483
0.553669 12.852860 0.242701
0.040011 9.695081 0.090136
0.250180 4.749096 0.102832
-0.102471 -14.674677 -0.071689
0.197383 0.084186 0.123981
0.210773 8.354372 0.165808
0.183278 -8.656752 0.068755
-0.022468 -11.131386 -0.040145
0.084675 -10.584760 0.009468
1.076508 1.336588 0.493535
1.053890 -49.959902 0.110786
0.940050 -36.978639 0.232310
-0.163653 16.766147 -0.012574
-0.248318 -20.028996 0.059277
-0.226689 19.895496 -0.189867
0.043275 -25.838576 -0.134717
-0.382129 54.444231 -0.441135
0.554299 -9.608839 0.346506
-0.388916 28.534607 -0.214760
0.522247 -29.762580 0.191083
0.718126 13.296760 0.499146
-0.282613 -18.924234 -0.155718
0.606520 27.718116 0.321409
-0.679778 -22.588268 -0.121064
0.251334 28.733843 0.118385
1.016485 8.506413 0.552057
0.910829 4.249865 0.366837
-0.190112 1.300568 -0.051059
-0.451716 7.322498 -0.210911
0.195620 9.828803 0.117630
0.874373 8.155795 0.157157
0.575545 48.489632 0.305142
0.669099 56.824791 0.196268
-3.896662 5.499382 -1.169964
2.144727 6.957937 1.490716
-3.651707 -77.327458 -1.012570
-0.682201 1.207260 -0.021947
0.352284 -29.937064 0.035871
-1.040673 -38.896524 -0.261728
-1.441673 9.925000 -1.039194
-6.366691 56.040130 -1.921152
-3.624174 45.583744 -1.519063
-0.523563 -8.721478 -0.249608
-0.096598 17.299554 -0.062968
0.355274 -0.052063 0.216031
1.060904 -26.637255 0.236140
0.727287 -31.737997 0.251428
0.087619 -33.723537 0.316185
0.013748 3.200482 -0.013665
-0.168963 -4.449657 -0.093861
-0.068287 7.976918 0.022326
0.430811 10.591069 0.242733
0.076718 -26.307095 0.040142
-0.047193 14.249690 0.023031
-0.718200 11.409185 -0.033340
0.157587 40.034170 0.126670
-0.415192 0.928056 -0.167776
-0.012186 33.793663 -0.010751
1.123137 1.221615 0.688368
-0.419450 3.701631 -0.089548
-0.522885 27.574583 0.059795
-0.290840 -28.073307 0.055997
0.435020 -40.190214 0.053597
-0.528556 19.542422 -0.181617
0.577018 -0.121461 0.241412
0.544874 -14.060864 0.294962
-0.545502 10.895968 -0.160876
0.536762 18.230789 0.246323
1.086729 -20.920045 0.515844
0.606070 -7.980277 0.373394
-1.188296 -8.653885 -0.610542
0.771271 36.641916 0.319443
-3.381939 -1.197457 -1.710034
-0.891499 47.329404 -0.291684
-2.234345 60.879490 -0.755263
0.179570 -19.402721 0.094468
0.582342 -3.082092 0.314226
0.477310 7.082171 0.180179
-0.628375 9.913644 -0.468483
-1.085155 27.721321 -0.443370
-0.146569 -22.535207 -0.017589
-0.054393 -19.173198 -0.043935
-0.165544 -15.861885 -0.003114
-0.082511 -12.077969 -0.082884
-0.638992 2.310630 -0.099454
-0.250345 -7.341924 -0.223998
-0.469966 28.257956 -0.277547
0.103962 -6.758225 0.129596
-0.361115 -24.985974 -0.156184
0.160405 -5.814878 0.010954
-0.627153 4.925492 0.461535
5.201363 -36.461782 2.135572
4.334231 51.436041 1.451335
0.261903 -7.384773 0.210405
0.603052 22.273748 0.351760
0.082857 -16.010776 0.002594
-0.751771 32.996460 -0.213557
-0.491684 -30.477602 -0.343219
0.343510 0.089288 0.333425
0.571688 -9.462520 0.230966
-0.008455 14.768867 -0.016984
-0.039325 -2.176766 0.034246
-2.300958 50.414821 -1.371194
2.459512 -16.769430 0.996787
-1.727752 0.721391 -0.758767
0.948815 -51.787978 0.019249
-1.851199 60.190074 -0.968700
-0.266697 8.940994 0.067767
-1.227151 -24.020175 -0.253711
0.860501 -36.942627 0.094871
-0.435798 -56.409551 0.189962
0.305451 40.874833 0.087391
-0.327351 2.485259 -0.403695
0.268835 1.339612 0.165252
0.457735 -7.612642 0.236983
1.016410 -11.398806 0.594475
0.011479 24.646358 -0.010043
-0.565950 -21.112449 -0.261023
-1.239079 31.925514 -0.647862
0.655364 1.881597 0.204440
0.275871 30.239400 0.220794
-0.377628 19.763182 -0.281865
0.168572 12.553331 0.194729
0.640459 -34.912898 0.272101
0.833747 -13.469876 0.284628
-0.211877 -5.160878 0.058982
0.281867 -26.276002 0.119619
0.099198 11.553867 0.006520
-0.069399 -8.143490 0.081800
0.663954 32.527049 0.230302
-0.907769 -16.268396 -0.401661
-0.118504 -0.187587 -0.167780
-2.264226 54.970672 -2.012775
2.857607 29.884586 1.040249
-1.779268 18.582457 -0.361447
0.823781 7.337195 0.234030
0.025940 -12.688471 0.166998
-1.177711 51.485154 -0.355907
-1.054697 -1.934835 -0.677517
-0.913196 13.432670 -0.379147
-0.618033 -37.715140 -0.256224
-0.849757 -23.957455 -0.278146
0.409862 26.095947 0.047950
0.830095 -9.393536 0.409954
-0.327472 -1.283745 -0.118374
-0.485713 14.025738 -0.301350
0.135222 -4.297715 0.110550
-9.279752 -25.147837 -2.092035
6.108761 -17.241185 2.419435
4.216820 70.575112 1.147090
-0.020390 -6.782336 0.031826
-0.401454 15.246652 -0.222289
-0.117235 -15.404300 -0.022646
-0.264054 nan -0.176171
-0.260381 nan -0.120018
0.375389 nan 0.067982
-2.553576 nan -0.487894
-1.469082 nan -0.352941
0.453171 nan 0.478167
-2.328866 37.746052 -1.094840
0.340430 -65.780890 -0.116559
-4.810101 -15.470169 -1.324632
-0.788562 3.019512 -0.344944
0.368799 22.879805 0.282597
0.817017 -22.060174 0.441418
-0.048515 -17.466841 -0.037260
-0.053914 15.775873 0.021521
-0.331991 -3.559344 -0.168212
-0.638869 -4.552325 -0.614363
0.951290 11.598677 0.504878
0.686600 43.348840 0.334516
-0.011352 -16.514348 -0.103484
-0.213753 14.121094 -0.109551
-1.039112 -10.464951 -0.478235
0.165305 -11.240833 0.115808
-0.162216 -13.507673 -0.063662
-0.226614 0.718044 -0.081835
0.156140 -1.616353 0.038411
1.169230 19.126324 0.493935
0.343507 26.768374 0.045107
0.189614 -5.055043 0.075462
-0.204865 -12.468849 -0.113218
0.079533 18.985681 0.005394
-0.437852 -1.864907 -0.248555
0.396476 7.696334 0.148497
-0.327274 16.318877 -0.188145
1.757246 -59.802183 0.523181
-1.076333 -18.056929 0.049413
1.341477 -11.404559 0.723886
0.276950 -15.077839 0.094584
-0.092863 -10.550460 -0.093935
0.701941 -0.049372 0.364585
0.299824 4.197515 0.129325
-0.082099 -12.106384 0.036288
0.595028 -27.104340 0.235309
1.664306 -22.152468 1.151317
-1.737397 -48.028730 -0.932688
-0.390149 -25.312691 -0.371569
0.108435 -16.867124 -0.001375
-0.434361 -13.223466 -0.198980
-0.154830 -3.621059 -0.111129
-0.858938 -9.185230 -0.346362
-0.047118 -47.331891 -0.057306
-1.113880 22.077512 -0.564734
0.185673 4.155216 0.127900
-0.337220 13.487261 -0.209755
-0.657811 -22.556238 -0.250420
-0.022443 -3.284521 0.029883
-0.392713 -40.401663 -0.242012
1.275224 -2.447826 0.715499
-0.232706 -22.305153 -0.136712
0.494308 -4.289673 0.187196
-0.123627 -4.364670 -0.039645
0.791805 68.380816 0.512016
-1.507499 -19.870745 -0.407066
-6.215149 13.779581 -2.435289
-0.168898 -8.198029 -0.075846
-0.380934 -8.375493 -0.146463
-0.337946 -7.187591 -0.198324
0.384556 13.823665 0.155766
-0.207029 3.835762 -0.098785
-0.087189 3.047330 -0.095605
-12.581737 35.143031 -4.218159
-5.219269 30.027360 -2.311921
-5.001223 -58.871520 -0.987187
-0.226178 -14.901764 -0.050742
0.367476 -14.348413 0.248747
-0.065818 -4.229179 0.045173
-1.369175 12.850145 -0.610917
0.991507 -28.146601 0.401690
2.006376 38.959381 0.677474
-0.095300 10.135578 -0.073698
-0.551473 -9.565192 -0.313113
0.332879 -9.644342 0.151599
-1.551236 -11.583251 -0.139666
-0.206825 16.198873 -0.155264
1.917109 -51.279467 0.931837
-3.766909 84.828042 -1.028665
-0.723779 -20.399866 -0.837516
3.335412 16.425458 1.328122
-0.495493 50.354967 -0.066441
-0.415463 -19.068774 -0.361636
-3.715776 13.225375 -1.626942
-0.732984 15.945527 -0.270608
0.300857 -25.888925 0.245126
-0.532123 29.497105 -0.229413
0.256519 7.985227 0.140581
0.426130 -9.074703 0.212818
-0.098601 -9.623826 -0.041151
-0.228538 55.401583 -0.008323
0.469114 -9.618227 0.447821
0.815597 7.834933 0.276559
-0.342340 10.967635 -0.269085
-0.138116 24.431026 -0.074595
-0.068573 8.849592 -0.021960
0.190537 7.145894 0.131867
-0.009514 14.179607 -0.018644
-0.173438 11.877100 -0.117991
0.058600 -8.594546 0.033909
0.214635 6.569223 0.114786
0.279316 3.260761 0.187631
-0.558873 -13.195838 -0.339669
-0.254599 -21.116946 -0.165242
0.058637 5.578594 -0.000372
0.163716 34.829340 0.142224
-1.594499 31.547346 -0.741880
0.773207 22.923695 0.641561
0.348484 35.522405 0.050467
-0.403192 -18.895902 -0.057882
-1.502723 -9.736765 -0.796303
-0.993216 -13.427707 -0.506005
-0.196313 17.056461 -0.094145
0.905938 23.651039 0.505027
-0.181075 -12.877982 -0.061620
0.251092 -9.542944 0.140128
-0.381676 -7.338835 -0.203703
-2.389554 38.419871 0.183033
-0.425113 57.693348 -0.405173
-1.309597 53.274006 -1.374922
0.994346 -8.664091 0.782525
1.579245 11.269909 0.928687
-0.984996 62.285108 -0.368178
1.476202 0.242699 0.613759
0.471917 -21.386609 -0.072380
-2.275259 41.159649 -1.085640
0.658080 19.499051 0.372614
0.375049 12.537500 0.204860
-0.296673 9.358345 -0.022461
1.542979 30.431855 0.868787
-1.174879 36.167347 -0.432564
0.049564 -2.285593 0.048694
-4.243255 -4.488299 -1.323394
1.962393 -57.813996 1.113100
0.889292 26.876534 0.289350
-0.845558 4.648959 -0.550124
-0.190646 17.404480 -0.056284
-0.023616 -14.938035 0.032387
-0.012857 15.095525 0.657757
-3.033576 -17.010163 -1.112673
4.033722 -87.715685 1.276976
-0.417697 13.650447 -0.359806
-0.172762 -20.061562 -0.209644
0.355754 16.339077 0.153099
0.864159 10.501184 0.444171
-2.007776 51.013325 -0.597914
0.845250 -9.702083 0.277286
-0.138068 -9.262319 -0.062194
0.226636 -10.468446 0.113201
-0.065712 -6.742840 0.009068
0.604049 28.500654 0.137225
0.850427 4.751920 0.397969
0.498921 -15.740890 0.287826
-0.001492 -16.323292 0.025584
0.380282 19.007971 0.196951
-0.409822 -17.331284 -0.049519
-0.311037 -2.289955 -0.194613
0.277085 -9.678601 0.138805
-0.242179 16.382310 -0.149471
1.439586 -1.864836 0.499236
0.178717 30.152984 0.228912
0.099537 -30.264179 -0.000105
2.258816 38.923156 1.215979
-0.951349 35.547878 -0.584705
1.632986 29.764323 0.424722
6.987645 18.347010 1.938200
-3.456696 51.838135 -1.075757
1.623729 29.167549 0.952647
0.076575 -3.781078 0.081954
-0.102008 11.942822 -0.027820
0.159192 18.810941 0.083319
0.720933 -4.302785 0.138164
-1.714702 10.219915 -0.975413
0.316934 42.520147 0.137899
3.721878 -38.277823 1.487491
6.458811 -63.233936 2.114497
0.298903 33.121990 0.840162
-0.396126 21.092673 -0.184189
0.182224 -5.179053 0.034487
0.162005 3.302603 0.042032
1.816074 24.520900 0.873006
-0.314564 29.974199 -0.253019
-0.345803 -12.366246 -0.173726
-8.674870 75.236854 2.949759
-5.771464 -23.042084 -7.017230
-5.710508 17.869742 1.041795
0.445959 -32.705783 0.237556
0.732663 -22.439858 0.513805
0.340078 -13.197378 0.193996
-0.425889 -6.142581 -0.108567
0.158328 -12.951472 0.075439
1.019215 -35.059650 0.580780
-0.170200 -55.816179 0.005033
3.221773 30.757365 1.457388
-0.464588 -0.850404 -0.137096
0.616785 -16.870922 0.296759
0.663798 -46.241247 0.175835
1.003069 -18.257042 0.066436
-0.606970 -14.907881 0.414369
1.348547 -58.929010 0.218173
0.785358 -29.038435 0.767833
0.162974 -20.987592 0.141024
-0.033658 9.874615 -0.012880
-0.575469 -7.020263 -0.261534
1.126353 2.497307 0.448265
-1.209105 35.538323 -0.686247
-0.838823 9.137671 -0.452182
0.883358 20.855363 0.373040
-1.438049 -42.903942 -0.650573
-0.143665 30.702926 -0.188436
-15.783490 -11.662925 -4.661772
2.576220 -40.159956 0.736757
5.178643 -77.319231 1.005181
-0.339678 -3.183462 -0.161631
0.063570 12.506249 0.044277
-0.316500 -10.366795 -0.161933
0.055980 -4.595834 -0.065060
0.003312 8.236419 -0.019858
0.162325 -33.682310 -0.009699
0.194685 -10.164105 0.134119
0.123889 12.032215 0.085334
0.350240 1.631394 0.140029
3.060376 64.417037 1.100042
0.492912 27.306334 0.011599
2.571669 17.990874 0.544756
1.392101 40.374471 1.344267
-0.447579 39.847414 0.673567
2.622405 36.118256 0.796365
0.308017 28.463924 0.249959
-0.171172 25.767542 -0.210014
0.021020 -1.639024 -0.031529
-0.933802 -48.476480 -0.132041
-0.401957 9.209602 -0.096228
0.826234 10.376370 0.577670
-0.241491 -11.841038 -0.063226
-0.167121 10.548396 -0.073968
0.048601 15.691030 0.015352
-0.028622 19.157055 0.023371
0.439193 -0.830988 0.266740
0.013028 1.117680 0.051506
1.720302 3.450133 0.481669
-0.655730 -16.695504 -0.386198
0.044779 -49.308622 -0.211274
-0.199705 4.012656 -0.106126
-0.208132 9.801903 0.000033
-0.420707 23.650753 -0.173723
-0.091277 4.469353 -0.123778
0.044705 5.931539 -0.045183
-0.385820 23.892278 -0.167652
-0.754845 -17.716081 -0.381467
0.346915 -31.348001 0.094425
-0.897266 -16.629653 -0.667958
0.173315 3.104956 0.050243
0.470628 21.305383 0.231949
-0.726528 16.980983 -0.282099
-0.102939 6.258501 0.031217
-0.107128 27.789204 -0.030732
-0.151079 4.432232 -0.123827
-0.202949 5.404240 -0.078618
-0.184023 -7.582759 -0.120618
-0.485891 14.037194 -0.220296
0.040044 -3.111797 0.098028
0.995386 19.375129 0.302345
0.297172 -30.297291 0.165106
0.203012 -4.354657 0.134216
0.165709 1.985572 0.067212
-0.306747 -0.641840 -0.224777
-0.723398 10.642536 -0.408501
0.688263 17.723839 0.334280
0.407528 15.438957 0.305345
-1.092187 -25.447952 -0.578490
-0.539437 -7.848790 -0.118002
0.084181 9.352536 0.058603
-0.131730 27.589589 -0.059131
0.906896 40.290156 0.354486
1.177095 -10.016419 0.255325
1.824131 -56.606623 1.062501
1.791462 10.379673 0.847503
-0.642395 -11.058153 -0.937799
-0.000393 nan 0.001933
0.171118 nan 0.147420
-0.782352 nan -0.235010
-0.360814 -38.666334 -0.106200
-1.015586 14.149669 -0.548066
-1.095728 -7.069723 -0.256001
-0.677813 -16.308072 -0.332469
0.291610 18.653688 0.118252
0.387808 -21.568953 0.153378
0.506125 -6.297879 0.237987
0.223069 -16.070665 0.109769
0.064430 -9.361284 0.144850
-0.497481 -2.178693 -0.223260
0.124892 -0.764212 0.064284
0.000557 -15.816779 0.041142
-0.179979 -9.029651 -0.048427
-0.104558 -10.993265 -0.050363
0.011498 -10.713514 0.024552
-0.338942 20.151829 -0.112515
0.026439 -18.690417 0.133477
-0.706846 17.178889 -0.378521
0.575146 9.487826 0.274823
-0.373630 -27.766873 -0.023164
-1.231157 8.391096 -0.637379
-0.182325 3.835912 -0.130571
-1.052108 -13.347866 -0.452328
-0.506318 39.893377 -0.157581
0.823207 -41.392767 0.422802
1.312480 26.670927 -0.048915
0.315088 15.144867 0.056048
-0.362170 -8.990380 -0.122948
-0.169074 11.825141 -0.130325
0.255490 -16.985018 0.148490
-0.018012 -9.470337 0.056357
-0.236355 12.449239 -0.027699
-0.265380 -15.120432 -0.122711
-0.387670 -24.038632 -0.210251
-0.246148 -7.682986 -0.196746
-0.444227 13.575501 -0.233973
0.095519 57.428366 0.291487
0.406705 30.671143 0.214731
0.609538 3.314546 0.609027
0.519976 13.426236 0.264369
-0.539426 23.176163 -0.216851
0.143480 -10.247887 0.228223
-0.796632 64.542190 -0.571244
-1.354452 8.310512 -0.228420
-0.764897 1.769163 0.149268
-4.274232 40.406793 -1.525245
-0.525998 -43.757119 -0.188574
2.182678 -0.015361 1.186298
-2.078988 30.859917 -0.787735
-1.329692 -28.777299 -0.725338
-1.659971 24.837457 -0.671956
0.487732 -13.150423 0.181507
0.339041 2.587381 0.037108
-0.080940 25.905811 -0.105076
0.049311 -6.358650 0.020741
-0.012390 3.231051 -0.009910
0.569065 3.551142 0.321207
-4.315808 31.784013 -1.351084
-2.147074 48.223050 -1.568098
7.363448 60.084228 2.965490
-1.292688 9.348904 -0.589355
0.421495 30.622704 0.362717
0.552957 -11.226330 0.253848
0.478440 11.717858 0.197117
0.008530 4.197106 -0.059952
-0.406590 2.966356 -0.261399
0.252041 0.522736 0.153766
-0.366417 -6.869047 -0.164440
-0.030894 22.852677 -0.021883
-0.060712 -20.889915 0.027722
-0.598383 -9.757031 -0.331697
0.286434 -2.309290 0.164688
-0.351830 12.795457 -0.234504
-0.362845 -7.038063 -0.168227
0.635533 -13.507910 0.266877
-0.270268 -53.108119 -0.210663
-0.075075 24.798388 1.017607
0.075895 47.343898 -0.046832
-1.963371 -16.932851 -0.959435
0.129069 -13.491502 -0.307417
-1.042558 38.705606 -0.521551
-0.164210 49.329199 -0.326987
-0.102289 -11.035466 -0.083048
1.503091 7.629270 0.594600
-0.725102 -16.480016 -0.378089
0.247701 7.257085 0.154192
0.194098 -3.042737 0.075536
0.108689 -4.285782 0.053699
-0.058713 5.347246 -0.049593
-0.122257 -18.742727 -0.005932
-3.675844 -29.525866 -1.415096
1.298913 56.737223 0.047151
0.719286 -34.034950 0.031676
-0.137203 -16.926379 0.005844
-0.596409 -26.055952 -0.300250
-1.433891 12.003179 -0.799456
0.165686 -17.848179 -0.064714
1.559031 35.969496 0.788251
-0.339175 -12.727425 -0.111114
-0.253185 33.849753 -0.075753
0.891686 23.265348 0.507260
0.114374 -0.210896 -0.035980
0.328244 -43.313470 0.094273
0.453613 0.500205 0.118825
-1.193523 0.143515 -0.552507
-0.433023 13.465172 -0.237211
0.133802 8.819335 0.060708
-0.462168 -5.012333 -0.247928
-0.867091 24.938175 -0.701227
-2.735239 47.747065 -1.002506
2.009419 37.305344 0.600224
1.065464 -20.022118 0.461833
1.319715 -11.076307 0.529496
0.226018 66.963542 0.071634
-1.160855 10.529514 -0.206709
-1.799958 -59.279157 -1.211888
2.153126 41.222284 0.319885
5.329559 -8.974799 2.447625
1.141206 69.626840 0.208660
-0.129439 19.465584 0.329926
0.449605 1.331766 0.142755
0.440982 23.442135 0.178803
0.138015 -8.870501 0.178904
0.178933 -12.621924 0.022910
0.179874 8.350718 0.112535
-0.350848 -4.464509 -0.144280
0.080297 41.684948 0.066719
0.367852 5.366969 0.318271
0.113248 -8.345942 -0.061093
-0.354487 1.833717 -0.190930
-0.024589 1.450983 0.009006
-0.185318 -12.141385 -0.055367
0.006003 -16.628148 -0.007074
-0.381210 4.045713 -0.152364
-0.232648 -0.217368 -0.176253
-0.938593 -29.117449 -0.415890
0.069775 14.080793 0.063400
-0.510943 -7.071410 -0.078674
0.085399 17.125396 0.035066
-0.635588 16.092984 -0.284766
0.002222 -12.219614 -0.010111
-2.957764 -57.001006 -1.450100
0.517381 46.907566 1.147105
-3.241329 -10.907236 -1.649938
0.111888 0.024545 0.065136
-0.306140 0.930449 -0.213955
-0.067347 0.436651 -0.031131
-0.289312 -6.614294 0.012997
-2.316729 -59.704836 -1.075339
-2.121533 12.257061 -1.055974
0.906804 -15.439150 0.410992
-0.113781 -10.463792 -0.144779
0.391441 -7.964462 0.239100
-0.343965 45.999408 -0.286834
-0.273316 -3.132524 -0.100078
0.949048 2.065081 0.297843
-1.022443 -4.005519 0.041289
-0.725726 56.577221 -0.727326
-1.772592 -49.041838 -0.611580
-1.664895 23.163710 -0.752068
-1.658372 -10.806409 -1.045440
-1.353629 -62.857236 -0.972315
0.182617 -11.344073 0.311552
0.223519 -15.455490 0.105823
-0.369763 -24.578500 -0.129972
0.232851 -12.901002 -0.044289
0.430543 22.116120 0.210884
-0.112333 -38.941652 -0.212402
0.145763 3.387692 -0.011661
0.180913 -12.300987 0.103336
0.436047 10.928858 0.194848
0.259408 4.143135 0.127004
-0.115743 15.206204 -0.046095
-0.009615 15.593989 0.020948
0.559464 -28.195721 0.324321
0.474811 9.501748 0.173464
0.061228 26.456727 -0.024393
-0.427920 -13.327383 -0.191254
-0.001892 9.030803 0.071165
0.189223 10.546668 0.097880
-0.137178 6.798369 -0.074316
0.208497 7.046245 0.131055
-0.057675 6.620813 -0.063642
-2.062569 -22.437675 -0.796898
-0.689274 33.810539 -0.215204
0.599043 -40.403602 0.442388
-1.850077 -9.581535 -0.767188
-0.392713 -16.232323 -0.305941
-1.162673 -42.492445 -0.731680
-2.198881 43.273004 -0.815204
-1.142677 28.473364 -0.054045
1.319620 16.476856 0.380844
-2.921719 -28.280988 -1.045710
-1.416822 66.185728 -0.779805
0.933670 17.208961 0.799838
-0.701327 -16.196210 -0.461563
0.324092 -17.449409 0.205842
0.700789 -17.339310 0.269372
-0.015174 -0.829687 0.054042
-0.082057 16.693371 -0.020332
-0.059361 -18.708213 -0.043802
0.242636 -3.436745 0.150140
0.477798 9.353370 0.225607
0.025140 5.786152 -0.034753
-0.300471 22.688607 -0.159410
0.004019 -14.244343 -0.014008
-0.408880 -20.317302 -0.194705
0.080378 30.283432 0.054047
0.143366 13.022902 -0.097169
-0.051356 -6.560858 -0.086982
4.066092 30.307301 1.870864
2.461492 -32.034864 1.157464
1.110623 33.854840 0.735923
2.438776 32.250271 1.264952
1.203993 55.704120 0.701362
2.707680 34.880339 1.164969
1.312994 10.997532 0.776797
-0.619904 -15.338462 -0.348888
-0.489769 38.682613 -0.185759
-0.249556 3.243131 -0.177399
0.277211 -0.815090 0.147925
0.067813 -23.598704 -0.005127
-2.658691 -5.780474 -0.540171
1.806180 -86.161595 0.757098
-4.092341 -9.285196 -2.674392
-0.848318 57.557367 -0.566234
0.560131 -25.846708 -0.082363
4.083716 17.386552 0.992348
-0.046378 -8.794364 0.479949
1.119316 3.022070 0.119946
-0.459217 -57.825174 -0.180860
-0.022238 -0.018904 -0.041625
0.147162 -0.000483 0.076934
0.091879 0.011321 0.056871
0.399785 -11.361019 0.205228
-0.458017 -2.491813 -0.186935
-0.027887 12.517182 0.043497
-4.242034 -12.270993 -0.802666
